SourceFamily,CaseFolder,timestamp_utc,host,solver_group,language,parallel_model,kernel_style,case_id,N,Re,scheme,pressure,steps,poisson_iters,mpi_ranks,threads_per_rank,total_cores,repeat,runtime_s,final_omega_change,final_psi_change,final_ru,final_rv,final_rc_mass,final_rc_div,max_velocity,source_summary,status,log_file,Runtime_s,PressureSolver_std,Language_std,Implementation_std,ParallelModel_std,N_std,Re_std,Scheme_std,CaseIndex
mpi,mpi_case_15,2026-07-09T12:07:03+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBGS,2500,250,1,1,1,2,411.3018724918,0.0020659827578,9.9777406266e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,411.3018724918,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T12:10:51+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBGS,2500,250,2,1,2,2,227.7403979301,0.0020659827578,9.9777406266e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,227.7403979301,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T12:13:07+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBGS,2500,250,4,1,4,2,135.021928072,0.0020659827578,9.9777406266e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,135.021928072,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T12:14:36+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBGS,2500,250,8,1,8,2,88.1547818184,0.0020659827578,9.9777406266e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,88.1547818184,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T12:15:43+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBGS,2500,250,16,1,16,2,65.9213974476,0.0020659827578,9.9777406266e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,65.9213974476,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T14:18:06+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBSOR,2500,250,1,1,1,2,7312.434614896801,0.0020790361585,9.967410007700002e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,7312.434614896801,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T15:23:31+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBSOR,2500,250,2,1,2,2,3924.0010702609998,0.0020790361585,9.967410007700002e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,3924.0010702609998,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T15:56:55+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBSOR,2500,250,4,1,4,2,2003.5415523052,0.0020790361585,9.967410007700002e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,2003.5415523052,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T16:14:08+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBSOR,2500,250,8,1,8,2,1032.0372872353,0.0020790361585,9.967410007700002e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,1032.0372872353,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T16:23:15+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBSOR,2500,250,16,1,16,2,546.9040391445,0.0020790361585,9.967410007700002e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,546.9040391445,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T16:28:27+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBSOR,2500,250,1,1,1,2,311.1769895554,0.0020790361585,9.967410007700002e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,311.1769895554,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T16:31:26+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBSOR,2500,250,2,1,2,2,177.53527259830003,0.0020790361585,9.967410007700002e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,177.53527259830003,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T16:33:11+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBSOR,2500,250,4,1,4,2,105.04720711709999,0.0020790361585,9.967410007700002e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,105.04720711709999,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T16:34:21+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBSOR,2500,250,8,1,8,2,68.6867740154,0.0020790361585,9.967410007700002e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,68.6867740154,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T16:35:13+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBSOR,2500,250,16,1,16,2,51.6929216385,0.0020790361585,9.967410007700002e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,51.6929216385,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T19:17:51+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBGS,2500,250,1,1,1,3,9727.2313797474,0.0020659827578,9.9777406266e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,9727.2313797474,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T20:43:24+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBGS,2500,250,2,1,2,3,5132.0200276375,0.0020659827578,9.9777406266e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,5132.0200276375,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T21:25:52+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBGS,2500,250,4,1,4,3,2546.759106636,0.0020659827578,9.9777406266e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,2546.759106636,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T21:47:48+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBGS,2500,250,8,1,8,3,1315.1917791367,0.0020659827578,9.9777406266e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,1315.1917791367,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T21:59:17+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBGS,2500,250,16,1,16,3,688.6817593575,0.0020659827578,9.9777406266e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,688.6817593575,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T22:06:03+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBGS,2500,250,1,1,1,3,405.59860873220003,0.0020659827578,9.9777406266e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,405.59860873220003,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T22:09:51+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBGS,2500,250,2,1,2,3,226.9384820461,0.0020659827578,9.9777406266e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,226.9384820461,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T22:12:07+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBGS,2500,250,4,1,4,3,134.9781484604,0.0020659827578,9.9777406266e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,134.9781484604,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T22:13:36+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBGS,2500,250,8,1,8,3,88.09895348549999,0.0020659827578,9.9777406266e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,88.09895348549999,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-09T22:14:43+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBGS,2500,250,16,1,16,3,66.4756407738,0.0020659827578,9.9777406266e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,66.4756407738,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-10T00:13:59+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBSOR,2500,250,1,1,1,3,7125.4050149918,0.0020790361585,9.967410007700002e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,7125.4050149918,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-10T01:19:08+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBSOR,2500,250,2,1,2,3,3908.4322946071998,0.0020790361585,9.967410007700002e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,3908.4322946071998,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-10T01:51:54+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBSOR,2500,250,4,1,4,3,1964.4156286716,0.0020790361585,9.967410007700002e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,1964.4156286716,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-10T02:09:41+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBSOR,2500,250,8,1,8,3,1066.3714199066,0.0020790361585,9.967410007700002e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,1066.3714199066,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-10T02:18:42+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBSOR,2500,250,16,1,16,3,540.1789774895,0.0020790361585,9.967410007700002e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,540.1789774895,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-10T02:23:56+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBSOR,2500,250,1,1,1,3,313.7202625275,0.0020790361585,9.967410007700002e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,313.7202625275,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-10T02:26:53+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBSOR,2500,250,2,1,2,3,176.3634159565,0.0020790361585,9.967410007700002e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,176.3634159565,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-10T02:28:39+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBSOR,2500,250,4,1,4,3,105.5929362774,0.0020790361585,9.967410007700002e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,105.5929362774,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-10T02:29:49+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBSOR,2500,250,8,1,8,3,68.550350666,0.0020790361585,9.967410007700002e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,68.550350666,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_15,2026-07-10T02:30:41+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_upwind_steps2500_p250,128,400,upwind,RBSOR,2500,250,16,1,16,3,51.8039767742,0.0020790361585,9.967410007700002e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_15/strong_scaling_20260708_223017.log,51.8039767742,unknown,python,unknown,mpi_domain,128,400,upwind,15
mpi,mpi_case_16,2026-07-10T05:21:43+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,1,1,1,1,10229.6992256641,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,10229.6992256641,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T06:50:56+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,2,1,2,1,5352.7705807686,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,5352.7705807686,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T07:38:26+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,4,1,4,1,2848.7563610077,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,2848.7563610077,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T08:01:39+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,8,1,8,1,1393.2310688496,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,1393.2310688496,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T08:13:54+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,16,1,16,1,733.3960156441001,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,733.3960156441001,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T08:21:10+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,1,1,1,1,435.26198267940003,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,435.26198267940003,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T08:25:14+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,2,1,2,1,243.8622713089,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,243.8622713089,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T08:27:39+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,4,1,4,1,144.3276867867,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,144.3276867867,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T08:29:13+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,8,1,8,1,93.1113102436,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,93.1113102436,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T08:30:25+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,16,1,16,1,70.7770478725,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,70.7770478725,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T10:41:39+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,1,1,1,1,7843.431937217701,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,7843.431937217701,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T11:50:07+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,2,1,2,1,4106.8502001762,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,4106.8502001762,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T12:25:07+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,4,1,4,1,2100.1206171513,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,2100.1206171513,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T12:43:21+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,8,1,8,1,1093.0895512104,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,1093.0895512104,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T12:52:39+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,16,1,16,1,556.5026140213,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,556.5026140213,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T12:58:12+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,1,1,1,1,332.22867894169997,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,332.22867894169997,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T13:01:17+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,2,1,2,1,184.7126739025,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,184.7126739025,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T13:03:13+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,4,1,4,1,109.7425043583,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,109.7425043583,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T13:04:25+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,8,1,8,1,71.28669857979999,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,71.28669857979999,unknown,python,unknown,mpi_domain,128,400,central,16
