SourceFamily,CaseFolder,CaseIndex,case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency,best_total_cores,best_runtime_median_s,successful_repeats,Runtime_s_mean,Runtime_s_std,Runtime_s_min,Runtime_s_max
mpi,mpi_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,100,upwind,RBSOR,1000.0,200.0,16.0,16,1.0,3.0,16.97446179,17.00060193,16.98770809,1.0,43.55267954,2.56378,0.160236,16.0,16.98770809,,,,,
mpi,mpi_case_8,8,case1_N64_Re100_central_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,100,central,RBGS,1000.0,200.0,16.0,16,1.0,3.0,109.6511114,110.48294809999999,110.3187416,1.0,1318.488241,11.9516,0.746977,16.0,110.3187416,,,,,
mpi,mpi_case_8,8,case1_N64_Re100_central_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,100,central,RBSOR,1000.0,200.0,16.0,16,1.0,3.0,67.71354198,68.12443288,68.00879383,1.0,812.9535606000001,11.9537,0.747103,16.0,68.00879383,,,,,
mpi,mpi_case_8,8,case1_N64_Re100_central_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,100,central,RBGS,1000.0,200.0,16.0,16,1.0,3.0,26.83125901,26.94584084,26.97694802,1.0,69.4202807,2.5733200000000003,0.160832,16.0,26.97694802,,,,,
mpi,mpi_case_8,8,case1_N64_Re100_central_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,100,central,RBSOR,1000.0,200.0,16.0,16,1.0,3.0,16.62348342,16.66576934,16.667063,1.0,42.92093301,2.57519,0.16095,16.0,16.667063,,,,,
mpi,mpi_case_9,9,case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,400,upwind,RBGS,1000.0,200.0,16.0,16,1.0,3.0,94.59370279,94.76152825,94.67967844,1.0,1098.1439460000001,11.5985,0.724907,16.0,94.67967844,,,,,
mpi,mpi_case_9,9,case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,400,upwind,RBSOR,1000.0,200.0,16.0,16,1.0,3.0,58.33961678,58.39971232,58.42207336,1.0,701.6604792999999,12.0102,0.750637,16.0,58.42207336,,,,,
mpi,mpi_case_9,9,case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,400,upwind,RBGS,1000.0,200.0,16.0,16,1.0,3.0,23.11719799,23.14747214,23.16238856,1.0,59.83755684,2.58339,0.161462,16.0,23.16238856,,,,,
mpi,mpi_case_9,9,case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,400,upwind,RBSOR,1000.0,200.0,16.0,16,1.0,3.0,14.01825714,14.05005145,14.06269622,1.0,36.07425833,2.56524,0.160328,16.0,14.06269622,,,,,
mpi,mpi_case_10,10,case1_N64_Re400_central_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,400,central,RBGS,1000.0,200.0,16.0,16,1.0,3.0,95.92776966,96.71310163,96.23410344,1.0,1175.263831,12.2126,0.763284,16.0,96.23410344,,,,,
mpi,mpi_case_10,10,case1_N64_Re400_central_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,400,central,RBSOR,1000.0,200.0,16.0,16,1.0,3.0,56.86902428,57.12651626,57.06308436,1.0,681.7964165,11.9481,0.746757,16.0,57.06308436,,,,,
mpi,mpi_case_10,10,case1_N64_Re400_central_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,400,central,RBGS,1000.0,200.0,16.0,16,1.0,3.0,23.42143726,23.44862866,23.45391726,1.0,60.33484101,2.57248,0.16078,16.0,23.45391726,,,,,
mpi,mpi_case_10,10,case1_N64_Re400_central_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,400,central,RBSOR,1000.0,200.0,16.0,16,1.0,3.0,13.804898499999998,13.81214348,13.80937934,1.0,35.38250089,2.56221,0.160138,16.0,13.80937934,,,,,
mpi,mpi_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,python_mpi_domain_looped,python,mpi_domain,looped,64,1000,upwind,RBGS,2000.0,250.0,16.0,16,1.0,3.0,116.9257176,117.45322859999999,117.62773179999999,1.0,1367.0693720000002,11.622,0.726375,16.0,117.62773179999999,,,,,
mpi,mpi_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,python_mpi_domain_looped,python,mpi_domain,looped,64,1000,upwind,RBSOR,2000.0,250.0,16.0,16,1.0,3.0,77.42828298,77.54192011,77.53086948,1.0,963.1972066999999,12.4234,0.776463,16.0,77.53086948,,,,,
mpi,mpi_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,1000,upwind,RBGS,2000.0,250.0,16.0,16,1.0,3.0,28.73458433,28.76313694,28.76331282,1.0,74.0602355,2.57482,0.16092599999999999,16.0,28.76331282,,,,,
mpi,mpi_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,1000,upwind,RBSOR,2000.0,250.0,16.0,16,1.0,3.0,18.37811732,18.40614986,18.40635371,1.0,47.06137252,2.5568,0.1598,16.0,18.40635371,,,,,
mpi,mpi_case_12,12,case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_looped,python,mpi_domain,looped,64,1000,central,RBGS,2000.0,250.0,16.0,16,1.0,3.0,131.9205234,133.1529115,133.2877743,1.0,1557.593077,11.6859,0.730371,16.0,133.2877743,,,,,
mpi,mpi_case_12,12,case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_looped,python,mpi_domain,looped,64,1000,central,RBSOR,2000.0,250.0,16.0,16,1.0,3.0,79.31944561,80.83820637,81.32203317,1.0,938.9941031999999,11.5466,0.721663,16.0,81.32203317,,,,,
mpi,mpi_case_12,12,case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,1000,central,RBGS,2000.0,250.0,16.0,16,1.0,3.0,32.17399502,32.21493165,32.21647263,1.0,83.08071756,2.57883,0.161177,16.0,32.21647263,,,,,
mpi,mpi_case_12,12,case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,1000,central,RBSOR,2000.0,250.0,16.0,16,1.0,3.0,19.24970675,19.30985395,19.32176948,1.0,49.41563225,2.5575099999999997,0.159844,16.0,19.32176948,,,,,
mpi,mpi_case_13,13,case1_N128_Re100_upwind_steps2500_p250,,python,,,128,100,upwind,,,,,16,,,,,,,,,,,,8.0,1417.380660504113,1281.9300027275044,210.91074252130002,3009.1954729557
mpi,mpi_case_14,14,case1_N128_Re100_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,100,central,RBGS,2500.0,250.0,16.0,16,1.0,3.0,587.6032822000001,593.1098208,594.5368824,1.0,8292.554608,13.9479,0.8717450000000001,16.0,594.5368824,,,,,
mpi,mpi_case_14,14,case1_N128_Re100_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,100,central,RBSOR,2500.0,250.0,16.0,16,1.0,3.0,488.359376,493.32750189999996,492.92038679999996,1.0,6882.455436,13.9626,0.872663,16.0,492.92038679999996,,,,,
mpi,mpi_case_14,14,case1_N128_Re100_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,100,central,RBGS,2500.0,250.0,16.0,16,1.0,3.0,56.59249377,56.64207681,56.6145885,1.0,351.2060993,6.20346,0.387716,16.0,56.6145885,,,,,
mpi,mpi_case_14,14,case1_N128_Re100_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,100,central,RBSOR,2500.0,250.0,16.0,16,1.0,3.0,46.59741139,46.734010299999994,46.70174122,1.0,282.4529185,6.048019999999999,0.37800100000000003,16.0,46.70174122,,,,,
mpi,mpi_case_15,15,case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,upwind,RBGS,2500.0,250.0,16.0,16,1.0,3.0,684.4847097,687.5914946,688.6817593999999,1.0,9727.23138,14.1244,0.882776,16.0,688.6817593999999,,,,,
mpi,mpi_case_15,15,case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,upwind,RBSOR,2500.0,250.0,16.0,16,1.0,3.0,540.1789775000001,542.7605826,541.1987312000001,1.0,7312.434615000001,13.5116,0.8444719999999999,16.0,541.1987312000001,,,,,
mpi,mpi_case_15,15,case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,upwind,RBGS,2500.0,250.0,16.0,16,1.0,3.0,65.92139745,66.17582695,66.13044262,1.0,411.3018725,6.21955,0.38872199999999996,16.0,66.13044262,,,,,
mpi,mpi_case_15,15,case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,upwind,RBSOR,2500.0,250.0,16.0,16,1.0,3.0,51.598161700000006,51.69835337,51.69292164,1.0,313.7202625,6.068919999999999,0.379308,16.0,51.69292164,,,,,
mpi,mpi_case_16,16,case1_N128_Re400_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,central,RBGS,2500.0,250.0,16.0,16,1.0,3.0,727.9779415,733.4300047999999,733.3960156,1.0,10190.9296,13.8955,0.8684709999999999,16.0,733.3960156,,,,,
mpi,mpi_case_16,16,case1_N128_Re400_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,central,RBSOR,2500.0,250.0,16.0,16,1.0,3.0,556.502614,565.2477147999999,569.3704290000001,1.0,7872.731811,13.8271,0.864193,16.0,569.3704290000001,,,,,
mpi,mpi_case_16,16,case1_N128_Re400_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,central,RBGS,2500.0,250.0,16.0,16,1.0,3.0,70.55231619,70.74151429,70.77704787,1.0,435.2619827,6.14976,0.38436,16.0,70.77704787,,,,,
mpi,mpi_case_16,16,case1_N128_Re400_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,central,RBSOR,2500.0,250.0,16.0,16,1.0,3.0,53.74557161,53.78225215,53.74800515,1.0,333.3266129,6.2016599999999995,0.38760300000000003,16.0,53.74800515,,,,,
mpi,mpi_case_17,17,case1_N128_Re1000_upwind_steps4000_p300,python_mpi_domain_looped,python,mpi_domain,looped,128,1000,upwind,RBGS,4000.0,300.0,16.0,16,1.0,3.0,804.5922188999999,806.7308132999999,807.1267557,1.0,11743.033000000001,14.5492,0.909324,16.0,807.1267557,,,,,
mpi,mpi_case_17,17,case1_N128_Re1000_upwind_steps4000_p300,python_mpi_domain_looped,python,mpi_domain,looped,128,1000,upwind,RBSOR,4000.0,300.0,16.0,16,1.0,3.0,639.4632187000001,642.006342,642.4526324,1.0,8927.042151,13.8953,0.868453,16.0,642.4526324,,,,,
mpi,mpi_case_17,17,case1_N128_Re1000_upwind_steps4000_p300,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,1000,upwind,RBGS,4000.0,300.0,16.0,16,1.0,3.0,77.73216677,77.85234714,77.79332018,1.0,473.846859,6.0911,0.38069400000000003,16.0,77.79332018,,,,,
mpi,mpi_case_17,17,case1_N128_Re1000_upwind_steps4000_p300,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,1000,upwind,RBSOR,4000.0,300.0,16.0,16,1.0,3.0,60.64750218,60.73405917,60.66458082,1.0,372.5062914,6.14042,0.383777,16.0,60.66458082,,,,,
mpi,mpi_case_18,18,case1_N128_Re1000_central_steps4000_p300,python_mpi_domain_looped,python,mpi_domain,looped,128,1000,central,RBGS,4000.0,300.0,16.0,16,1.0,3.0,935.6229365,950.0946902999999,945.8373015000001,1.0,13397.105379999999,14.1643,0.885268,16.0,945.8373015000001,,,,,
mpi,mpi_case_18,18,case1_N128_Re1000_central_steps4000_p300,python_mpi_domain_looped,python,mpi_domain,looped,128,1000,central,RBSOR,4000.0,300.0,16.0,16,1.0,3.0,723.6031444,724.844667,725.4429195,1.0,10086.6534,13.9041,0.869008,16.0,725.4429195,,,,,
mpi,mpi_case_18,18,case1_N128_Re1000_central_steps4000_p300,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,1000,central,RBGS,4000.0,300.0,16.0,16,1.0,3.0,91.86491275,92.19661768,92.15043855,1.0,571.2689817,6.19931,0.387457,16.0,92.15043855,,,,,
mpi,mpi_case_18,18,case1_N128_Re1000_central_steps4000_p300,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,1000,central,RBSOR,4000.0,300.0,16.0,16,1.0,3.0,68.7426343,68.85124604,68.84729123,1.0,424.3151035,6.163130000000001,0.385196,16.0,68.84729123,,,,,
hybrid,hybrid_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,100,upwind,RBGS,1000.0,200.0,16.0,4,4.0,3.0,68.55933857,69.84394749,68.6589644,1.0,220.26417450000002,3.2080900000000003,0.200506,16.0,68.6589644,,,,,
hybrid,hybrid_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,100,upwind,RBSOR,1000.0,200.0,8.0,4,2.0,3.0,34.89822936,35.15828959,35.03061986,1.0,107.40768100000001,3.0661099999999997,0.383264,8.0,35.03061986,,,,,
hybrid,hybrid_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,100,upwind,RBGS,1000.0,200.0,8.0,4,2.0,3.0,17.71874094,17.792922100000002,17.76789045,1.0,21.80685496,1.22732,0.153415,8.0,17.76789045,,,,,
hybrid,hybrid_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,100,upwind,RBSOR,1000.0,200.0,16.0,4,4.0,3.0,8.685005426,8.693072399,8.691892624,1.0,10.79115629,1.2415200000000002,0.07759500000000001,16.0,8.691892624,,,,,
hybrid,hybrid_case_2,2,case1_N32_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,100,central,RBGS,1000.0,200.0,8.0,4,2.0,3.0,66.61015272,67.33155425,67.07040143,1.0,215.1559992,3.20791,0.400989,8.0,67.07040143,,,,,
hybrid,hybrid_case_2,2,case1_N32_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,100,central,RBSOR,1000.0,200.0,16.0,4,4.0,3.0,33.093556400000004,34.03850977,34.34411502,1.0,106.46621540000001,3.09998,0.193749,16.0,34.34411502,,,,,
hybrid,hybrid_case_2,2,case1_N32_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,100,central,RBGS,1000.0,200.0,16.0,4,4.0,3.0,17.04537463,17.1545078,17.17478442,1.0,21.21842527,1.2354399999999999,0.07721499999999999,16.0,17.17478442,,,,,
hybrid,hybrid_case_2,2,case1_N32_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,100,central,RBSOR,1000.0,200.0,16.0,4,4.0,3.0,8.362437487000001,8.384436369,8.387861013,1.0,10.4505527,1.24591,0.0778696,16.0,8.387861013,,,,,
hybrid,hybrid_case_3,3,case1_N32_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,400,upwind,RBGS,1000.0,200.0,16.0,4,4.0,3.0,55.87153697,56.40380239,56.44481468,1.0,180.4995658,3.19781,0.199863,16.0,56.44481468,,,,,
hybrid,hybrid_case_3,3,case1_N32_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,400,upwind,RBSOR,1000.0,200.0,16.0,4,4.0,3.0,29.11807203,29.418792800000002,29.48766875,1.0,95.0758338,3.2242599999999997,0.201516,16.0,29.48766875,,,,,
hybrid,hybrid_case_3,3,case1_N32_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,400,upwind,RBGS,1000.0,200.0,16.0,4,4.0,3.0,13.94506145,13.96347213,13.962291,1.0,17.28915572,1.23827,0.07739220000000001,16.0,13.962291,,,,,
hybrid,hybrid_case_3,3,case1_N32_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,400,upwind,RBSOR,1000.0,200.0,16.0,4,4.0,3.0,7.195836306,7.208934625,7.19991374,1.0,8.971581936,1.24607,0.0778792,16.0,7.19991374,,,,,
hybrid,hybrid_case_4,4,case1_N32_Re400_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,400,central,RBGS,1000.0,200.0,16.0,4,4.0,3.0,49.42349982,50.43758424,50.83099985,1.0,166.654922,3.27861,0.204913,16.0,50.83099985,,,,,
hybrid,hybrid_case_4,4,case1_N32_Re400_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,400,central,RBSOR,1000.0,200.0,16.0,4,4.0,3.0,26.41017532,26.98441275,27.26950121,1.0,88.42572165,3.24266,0.202666,16.0,27.26950121,,,,,
hybrid,hybrid_case_4,4,case1_N32_Re400_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,400,central,RBGS,1000.0,200.0,16.0,4,4.0,3.0,12.67308998,12.704656199999999,12.71345472,1.0,15.82700181,1.2449,0.0778064,16.0,12.71345472,,,,,
hybrid,hybrid_case_4,4,case1_N32_Re400_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,400,central,RBSOR,1000.0,200.0,8.0,4,2.0,3.0,6.523375272999999,6.552696546,6.543795586,1.0,7.9962687489999995,1.22196,0.152745,8.0,6.543795586,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,upwind,RBGS,2000.0,250.0,8.0,4,2.0,3.0,63.25909328,64.8477966,65.46058059,1.0,209.2792151,3.19703,0.39962800000000004,8.0,65.46058059,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,upwind,RBSOR,2000.0,250.0,8.0,4,2.0,3.0,39.91754889,40.434943200000006,40.52487707,1.0,128.1285429,3.16173,0.395216,8.0,40.52487707,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,upwind,RBGS,2000.0,250.0,16.0,4,4.0,3.0,15.81494832,15.914025699999998,15.92790604,1.0,19.78845572,1.2423799999999998,0.0776485,16.0,15.92790604,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,upwind,RBSOR,2000.0,250.0,8.0,4,2.0,3.0,9.472563505,9.505031586,9.493973494,1.0,11.76654816,1.23937,0.154921,8.0,9.493973494,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBGS,2000.0,250.0,8.0,4,2.0,3.0,51.61089969,52.06738448,52.08085442,1.0,167.17359140000002,3.20989,0.40123600000000004,8.0,52.08085442,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBSOR,2000.0,250.0,8.0,4,2.0,3.0,33.37733054,33.66584706,33.75323963,1.0,109.9904909,3.25866,0.407333,8.0,33.75323963,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBGS,2000.0,250.0,16.0,4,4.0,3.0,12.37991548,12.43340707,12.39679885,1.0,15.50659204,1.25085,0.0781784,16.0,12.39679885,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBSOR,2000.0,250.0,8.0,4,2.0,3.0,7.794151068,7.817642609,7.8039889339999995,1.0,9.687566757,1.24136,0.15517,8.0,7.8039889339999995,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,upwind,RBGS,1000.0,200.0,8.0,4,2.0,3.0,355.0866413,366.1030243,364.58388019999995,1.0,1265.121393,3.47004,0.433755,8.0,364.58388019999995,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,upwind,RBSOR,1000.0,200.0,8.0,4,2.0,3.0,228.79848769999998,231.0558622,229.18216850000002,1.0,812.8342707,3.5466699999999998,0.443334,8.0,229.18216850000002,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,upwind,RBGS,1000.0,200.0,16.0,4,4.0,3.0,35.94663644,36.19081791,36.28953719,1.0,70.59033322,1.9452,0.121575,16.0,36.28953719,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,upwind,RBSOR,1000.0,200.0,16.0,4,4.0,3.0,22.27299833,22.35827398,22.30086541,1.0,43.73154998,1.96098,0.12256099999999999,16.0,22.30086541,,,,,
hybrid,hybrid_case_8,8,case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,central,RBGS,1000.0,200.0,8.0,4,2.0,3.0,355.1290531,362.1476285,358.02206780000006,1.0,1259.525864,3.51801,0.439751,8.0,358.02206780000006,,,,,
hybrid,hybrid_case_8,8,case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,central,RBSOR,1000.0,200.0,8.0,4,2.0,3.0,216.90872259999998,224.4759085,226.32021119999996,1.0,820.0866055,3.6235699999999995,0.452946,8.0,226.32021119999996,,,,,
hybrid,hybrid_case_8,8,case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,central,RBGS,1000.0,200.0,16.0,4,4.0,3.0,35.47878551,35.55096332,35.56745982,1.0,69.85981345,1.96415,0.122759,16.0,35.56745982,,,,,
hybrid,hybrid_case_8,8,case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,central,RBSOR,1000.0,200.0,16.0,4,4.0,3.0,21.95819426,22.04609982,22.03407478,1.0,43.22503734,1.96174,0.122608,16.0,22.03407478,,,,,
hybrid,hybrid_case_9,9,case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,400,upwind,RBGS,1000.0,200.0,16.0,4,4.0,3.0,304.9698143,310.6532438,312.4598875,1.0,1147.660052,3.6729800000000004,0.22956100000000002,16.0,312.4598875,,,,,
hybrid,hybrid_case_9,9,case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,400,upwind,RBSOR,1000.0,200.0,16.0,4,4.0,3.0,193.1795654,195.2969423,193.5741503,1.0,696.7257402,3.5992699999999997,0.224954,16.0,193.5741503,,,,,
hybrid,hybrid_case_9,9,case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,400,upwind,RBGS,1000.0,200.0,16.0,4,4.0,3.0,30.30586934,30.519879100000004,30.40704226,1.0,60.19718719,1.9797099999999999,0.123732,16.0,30.40704226,,,,,
hybrid,hybrid_case_9,9,case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,400,upwind,RBSOR,1000.0,200.0,8.0,4,2.0,3.0,18.39967203,18.51398698,18.54822421,1.0,36.32125688,1.9582099999999998,0.24477600000000002,8.0,18.54822421,,,,,
hybrid,hybrid_case_10,10,case1_N64_Re400_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,400,central,RBGS,1000.0,200.0,8.0,4,2.0,3.0,304.2702715,312.32730330000004,314.5362728,1.0,1174.435102,3.73386,0.466733,8.0,314.5362728,,,,,
hybrid,hybrid_case_10,10,case1_N64_Re400_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,400,central,RBSOR,1000.0,200.0,16.0,4,4.0,3.0,188.7707138,189.8105054,188.9863868,1.0,670.6388023,3.54861,0.221788,16.0,188.9863868,,,,,
hybrid,hybrid_case_10,10,case1_N64_Re400_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,400,central,RBGS,1000.0,200.0,16.0,4,4.0,3.0,30.85632372,31.02676741,31.0756495,1.0,60.26863861,1.9394200000000001,0.12121400000000002,16.0,31.0756495,,,,,
hybrid,hybrid_case_10,10,case1_N64_Re400_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,400,central,RBSOR,1000.0,200.0,16.0,4,4.0,3.0,18.15167379,18.228401100000003,18.15351605,1.0,35.59191632,1.96061,0.12253800000000001,16.0,18.15351605,,,,,
hybrid,hybrid_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,1000,upwind,RBGS,2000.0,250.0,8.0,4,2.0,3.0,391.5298536,398.6489403,397.5273588,1.0,1424.873083,3.58434,0.448042,8.0,397.5273588,,,,,
hybrid,hybrid_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,1000,upwind,RBSOR,2000.0,250.0,8.0,4,2.0,3.0,250.1609704,255.64543219999996,255.13354680000003,1.0,914.9647123999999,3.5862199999999995,0.44827700000000004,8.0,255.13354680000003,,,,,
hybrid,hybrid_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,1000,upwind,RBGS,2000.0,250.0,8.0,4,2.0,3.0,37.72738338,37.90228224,37.82090616,1.0,73.96053815,1.95555,0.244443,8.0,37.82090616,,,,,
hybrid,hybrid_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,1000,upwind,RBSOR,2000.0,250.0,16.0,4,4.0,3.0,24.17773938,24.23474924,24.23628497,1.0,47.04622245,1.94115,0.121322,16.0,24.23628497,,,,,
