SourceFamily,CaseFolder,CaseIndex,case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency,successful_repeats,Runtime_s_mean,Runtime_s_std,Runtime_s_min,Runtime_s_max
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,c_openmp_domain_looped,c,openmp_domain,looped,128,1000,central,RBGS,4000.0,300.0,2.0,1,2.0,3.0,15.02736778,15.38469853,15.54528783,1.0,26.23259224,1.6874900000000002,0.8437469999999999,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,c_openmp_domain_looped,c,openmp_domain,looped,128,1000,central,RBSOR,4000.0,300.0,2.0,1,2.0,3.0,10.67865271,10.96449348,11.10269751,1.0,18.70699416,1.68491,0.8424530000000001,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,c_openmp_domain_looped,c,openmp_domain,looped,128,1000,central,RBGS,4000.0,300.0,4.0,1,4.0,3.0,9.806283642,9.848439659,9.865964933999999,1.0,26.23259224,2.6589,0.664724,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,c_openmp_domain_looped,c,openmp_domain,looped,128,1000,central,RBSOR,4000.0,300.0,4.0,1,4.0,3.0,6.973887112000001,7.007479847999999,6.981253415,1.0,18.70699416,2.6796,0.669901,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,c_openmp_domain_looped,c,openmp_domain,looped,128,1000,central,RBGS,4000.0,300.0,8.0,1,8.0,3.0,9.105339982,9.296986462000001,9.131152965,1.0,26.23259224,2.8728700000000003,0.359108,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,c_openmp_domain_looped,c,openmp_domain,looped,128,1000,central,RBSOR,4000.0,300.0,8.0,1,8.0,3.0,6.761168867,6.826789269,6.782704029,1.0,18.70699416,2.7580400000000003,0.34475500000000003,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,c_openmp_domain_looped,c,openmp_domain,looped,128,1000,central,RBGS,4000.0,300.0,16.0,1,16.0,3.0,13.502178899999999,15.35837342,14.69292442,1.0,26.23259224,1.7853900000000003,0.11158699999999999,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,c_openmp_domain_looped,c,openmp_domain,looped,128,1000,central,RBSOR,4000.0,300.0,16.0,1,16.0,3.0,9.384098046,10.39401611,10.25717058,1.0,18.70699416,1.8238,0.11398699999999999,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,1000,central,RBGS,4000.0,300.0,1.0,1,1.0,3.0,19.6164032,19.62312309,19.62124355,1.0,19.62124355,1.0,1.0,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,1000,central,RBSOR,4000.0,300.0,1.0,1,1.0,3.0,13.77046204,13.77251178,13.77137334,1.0,13.77137334,1.0,1.0,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,1000,central,RBGS,4000.0,300.0,2.0,1,2.0,3.0,11.88397256,12.06673354,11.90021566,1.0,19.62124355,1.6488099999999999,0.824407,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,1000,central,RBSOR,4000.0,300.0,2.0,1,2.0,3.0,8.323465902,8.586284805,8.706689976,1.0,13.77137334,1.5817,0.79085,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,1000,central,RBGS,4000.0,300.0,4.0,1,4.0,3.0,8.029313795,8.290593219,8.387776042999999,1.0,19.62124355,2.33927,0.584817,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,1000,central,RBSOR,4000.0,300.0,4.0,1,4.0,3.0,5.8627275039999995,5.876926346,5.883639748999999,1.0,13.77137334,2.34062,0.585155,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,1000,central,RBGS,4000.0,300.0,8.0,1,8.0,3.0,8.496875099999999,8.851986837,8.901733559,1.0,19.62124355,2.2042,0.27552600000000005,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,1000,central,RBSOR,4000.0,300.0,8.0,1,8.0,3.0,6.1635491479999995,6.177741925,6.176436473,1.0,13.77137334,2.22966,0.278708,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,1000,central,RBGS,4000.0,300.0,16.0,1,16.0,3.0,13.40165281,13.99805905,14.19557854,1.0,19.62124355,1.38221,0.086388,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,1000,central,RBSOR,4000.0,300.0,16.0,1,16.0,3.0,9.933556002000001,10.24838619,10.19009522,1.0,13.77137334,1.35145,0.0844654,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,cpp_openmp_domain_looped,cpp,openmp_domain,looped,128,1000,central,RBGS,4000.0,300.0,1.0,1,1.0,3.0,26.3440409,26.39991288,26.35706211,1.0,26.35706211,1.0,1.0,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,cpp_openmp_domain_looped,cpp,openmp_domain,looped,128,1000,central,RBSOR,4000.0,300.0,1.0,1,1.0,3.0,18.768309600000002,18.81175842,18.81099651,1.0,18.81099651,1.0,1.0,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,cpp_openmp_domain_looped,cpp,openmp_domain,looped,128,1000,central,RBGS,4000.0,300.0,2.0,1,2.0,3.0,15.10115398,15.29561383,15.11317386,1.0,26.35706211,1.7439799999999999,0.8719899999999999,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,cpp_openmp_domain_looped,cpp,openmp_domain,looped,128,1000,central,RBSOR,4000.0,300.0,2.0,1,2.0,3.0,10.75524628,10.87970426,10.76492874,1.0,18.81099651,1.7474299999999998,0.873717,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,cpp_openmp_domain_looped,cpp,openmp_domain,looped,128,1000,central,RBGS,4000.0,300.0,4.0,1,4.0,3.0,9.764752075,9.987108982,10.08006574,1.0,26.35706211,2.61477,0.6536930000000001,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,cpp_openmp_domain_looped,cpp,openmp_domain,looped,128,1000,central,RBSOR,4000.0,300.0,4.0,1,4.0,3.0,7.072649758,7.133429659,7.15911103,1.0,18.81099651,2.62756,0.65689,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,cpp_openmp_domain_looped,cpp,openmp_domain,looped,128,1000,central,RBGS,4000.0,300.0,8.0,1,8.0,3.0,9.198939968,9.59017848,9.656067524,1.0,26.35706211,2.72959,0.341198,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,cpp_openmp_domain_looped,cpp,openmp_domain,looped,128,1000,central,RBSOR,4000.0,300.0,8.0,1,8.0,3.0,6.787543467999999,6.881537917,6.926459722000001,1.0,18.81099651,2.71582,0.339477,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,cpp_openmp_domain_looped,cpp,openmp_domain,looped,128,1000,central,RBGS,4000.0,300.0,16.0,1,16.0,3.0,12.92823714,14.44506396,14.5620269,1.0,26.35706211,1.8099900000000002,0.113124,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,cpp_openmp_domain_looped,cpp,openmp_domain,looped,128,1000,central,RBSOR,4000.0,300.0,16.0,1,16.0,3.0,10.07678094,11.00277668,10.12738423,1.0,18.81099651,1.8574400000000002,0.11609000000000001,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,128,1000,central,RBGS,4000.0,300.0,1.0,1,1.0,3.0,19.45809048,19.47270653,19.47670608,1.0,19.47670608,1.0,1.0,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,128,1000,central,RBSOR,4000.0,300.0,1.0,1,1.0,3.0,13.66305884,13.66924292,13.66721814,1.0,13.66721814,1.0,1.0,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,128,1000,central,RBGS,4000.0,300.0,2.0,1,2.0,3.0,11.71126764,11.89330515,11.76189373,1.0,19.47670608,1.65592,0.827958,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,128,1000,central,RBSOR,4000.0,300.0,2.0,1,2.0,3.0,8.2320447,8.364248582,8.278353088,1.0,13.66721814,1.6509599999999998,0.8254790000000001,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,128,1000,central,RBGS,4000.0,300.0,4.0,1,4.0,3.0,7.998235188,8.180551093,8.188160378,1.0,19.47670608,2.3786400000000003,0.594661,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,128,1000,central,RBSOR,4000.0,300.0,4.0,1,4.0,3.0,5.88953805,5.905105391,5.890229054,1.0,13.66721814,2.32032,0.58008,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,128,1000,central,RBGS,4000.0,300.0,8.0,1,8.0,3.0,8.786271248,8.943038128,8.94889266,1.0,19.47670608,2.17644,0.272055,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,128,1000,central,RBSOR,4000.0,300.0,8.0,1,8.0,3.0,6.141022507000001,6.157192594,6.151598845,1.0,13.66721814,2.22173,0.277717,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,128,1000,central,RBGS,4000.0,300.0,16.0,1,16.0,3.0,14.05297543,14.99625287,14.91332204,1.0,19.47670608,1.30599,0.0816246,,,,,
openmp,openmp_case_18,18,case1_N128_Re1000_central_steps4000_p300,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,128,1000,central,RBSOR,4000.0,300.0,16.0,1,16.0,3.0,9.696729418,9.731550828,9.717959329,1.0,13.66721814,1.40639,0.0878992,,,,,
mpi,mpi_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,100,upwind,RBGS,1000.0,200.0,1.0,1,1.0,3.0,215.77838230000003,222.2122626,221.38064980000001,1.0,221.38064980000001,1.0,1.0,,,,,
mpi,mpi_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,100,upwind,RBSOR,1000.0,200.0,1.0,1,1.0,3.0,110.53139709999999,112.6627963,112.5233281,1.0,112.5233281,1.0,1.0,,,,,
mpi,mpi_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,100,upwind,RBGS,1000.0,200.0,2.0,2,1.0,3.0,121.9182503,123.3629533,124.0487087,1.0,221.38064980000001,1.78463,0.8923129999999999,,,,,
mpi,mpi_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,100,upwind,RBSOR,1000.0,200.0,2.0,2,1.0,3.0,60.85030413,61.69780978,61.814828399999996,1.0,112.5233281,1.82033,0.910165,,,,,
mpi,mpi_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,100,upwind,RBGS,1000.0,200.0,4.0,4,1.0,3.0,69.62255573,69.96780451,69.82642531,1.0,221.38064980000001,3.17044,0.792611,,,,,
mpi,mpi_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,100,upwind,RBSOR,1000.0,200.0,4.0,4,1.0,3.0,35.68174005,36.01490601,36.001661299999995,1.0,112.5233281,3.1255,0.7813760000000001,,,,,
mpi,mpi_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,100,upwind,RBGS,1000.0,200.0,8.0,8,1.0,3.0,41.508255,42.22379327,42.55251026,1.0,221.38064980000001,5.20253,0.650316,,,,,
mpi,mpi_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,100,upwind,RBSOR,1000.0,200.0,8.0,8,1.0,3.0,20.79343152,21.04016574,21.07550955,1.0,112.5233281,5.33906,0.6673819999999999,,,,,
mpi,mpi_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,100,upwind,RBGS,1000.0,200.0,16.0,16,1.0,3.0,28.20134807,28.54591791,28.39836526,1.0,221.38064980000001,7.795539999999999,0.487221,,,,,
mpi,mpi_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,100,upwind,RBSOR,1000.0,200.0,16.0,16,1.0,3.0,14.09309506,14.17546558,14.10682416,1.0,112.5233281,7.97652,0.498532,,,,,
mpi,mpi_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,100,upwind,RBGS,1000.0,200.0,1.0,1,1.0,3.0,21.61112547,21.92981442,22.08607936,1.0,22.08607936,1.0,1.0,,,,,
mpi,mpi_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,100,upwind,RBSOR,1000.0,200.0,1.0,1,1.0,3.0,10.61543322,10.70309687,10.73017168,1.0,10.73017168,1.0,1.0,,,,,
mpi,mpi_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,100,upwind,RBGS,1000.0,200.0,2.0,2,1.0,3.0,19.18647313,19.27001905,19.20068002,1.0,22.08607936,1.15028,0.575138,,,,,
mpi,mpi_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,100,upwind,RBSOR,1000.0,200.0,2.0,2,1.0,3.0,9.384793043,9.453129927,9.456702232,1.0,10.73017168,1.13466,0.567332,,,,,
mpi,mpi_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,100,upwind,RBGS,1000.0,200.0,4.0,4,1.0,3.0,17.65475941,17.76330646,17.80903435,1.0,22.08607936,1.24016,0.31004,,,,,
mpi,mpi_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,100,upwind,RBSOR,1000.0,200.0,4.0,4,1.0,3.0,8.66082716,8.696383238,8.671971321000001,1.0,10.73017168,1.2373399999999999,0.30933499999999997,,,,,
mpi,mpi_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,100,upwind,RBGS,1000.0,200.0,8.0,8,1.0,3.0,16.39392114,16.41222143,16.40923429,1.0,22.08607936,1.34595,0.168244,,,,,
mpi,mpi_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,100,upwind,RBSOR,1000.0,200.0,8.0,8,1.0,3.0,8.078338385,8.102994124,8.108643532,1.0,10.73017168,1.3233,0.165413,,,,,
mpi,mpi_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,100,upwind,RBGS,1000.0,200.0,16.0,16,1.0,3.0,16.17465258,16.23045691,16.20583701,1.0,22.08607936,1.36285,0.0851779,,,,,
mpi,mpi_case_1,1,case1_N32_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,100,upwind,RBSOR,1000.0,200.0,16.0,16,1.0,3.0,7.963005066,7.971961896,7.965074778,1.0,10.73017168,1.34715,0.08419700000000001,,,,,
mpi,mpi_case_2,2,case1_N32_Re100_central_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,100,central,RBGS,1000.0,200.0,1.0,1,1.0,3.0,209.1282659,212.87349229999998,211.80673240000002,1.0,211.80673240000002,1.0,1.0,,,,,
mpi,mpi_case_2,2,case1_N32_Re100_central_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,100,central,RBSOR,1000.0,200.0,1.0,1,1.0,3.0,110.4142778,111.831147,112.2039084,1.0,112.2039084,1.0,1.0,,,,,
mpi,mpi_case_2,2,case1_N32_Re100_central_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,100,central,RBGS,1000.0,200.0,2.0,2,1.0,3.0,113.51128440000001,117.24920959999999,117.8463368,1.0,211.80673240000002,1.79731,0.8986559999999999,,,,,
mpi,mpi_case_2,2,case1_N32_Re100_central_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,100,central,RBSOR,1000.0,200.0,2.0,2,1.0,3.0,58.73419714,59.00180745,58.99858427,1.0,112.2039084,1.9018099999999998,0.950903,,,,,
mpi,mpi_case_2,2,case1_N32_Re100_central_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,100,central,RBGS,1000.0,200.0,4.0,4,1.0,3.0,66.63866472,68.13886897,68.37521029,1.0,211.80673240000002,3.0977099999999997,0.774428,,,,,
mpi,mpi_case_2,2,case1_N32_Re100_central_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,100,central,RBSOR,1000.0,200.0,4.0,4,1.0,3.0,34.34890914,34.63131293,34.45544577,1.0,112.2039084,3.2564900000000003,0.8141229999999999,,,,,
mpi,mpi_case_2,2,case1_N32_Re100_central_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,100,central,RBGS,1000.0,200.0,8.0,8,1.0,3.0,41.03726006,41.42825683,41.61192465,1.0,211.80673240000002,5.09005,0.636256,,,,,
mpi,mpi_case_2,2,case1_N32_Re100_central_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,100,central,RBSOR,1000.0,200.0,8.0,8,1.0,3.0,20.38469315,20.56523728,20.54971218,1.0,112.2039084,5.46012,0.682515,,,,,
mpi,mpi_case_2,2,case1_N32_Re100_central_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,100,central,RBGS,1000.0,200.0,16.0,16,1.0,3.0,27.73742437,27.83504073,27.84794188,1.0,211.80673240000002,7.60583,0.475364,,,,,
mpi,mpi_case_2,2,case1_N32_Re100_central_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,100,central,RBSOR,1000.0,200.0,16.0,16,1.0,3.0,13.64907122,13.68240611,13.66002655,1.0,112.2039084,8.214030000000001,0.5133770000000001,,,,,
mpi,mpi_case_2,2,case1_N32_Re100_central_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,100,central,RBGS,1000.0,200.0,1.0,1,1.0,3.0,21.1466229,21.3455623,21.41371584,1.0,21.41371584,1.0,1.0,,,,,
mpi,mpi_case_2,2,case1_N32_Re100_central_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,100,central,RBSOR,1000.0,200.0,1.0,1,1.0,3.0,10.31597543,10.34123985,10.33861852,1.0,10.33861852,1.0,1.0,,,,,
mpi,mpi_case_2,2,case1_N32_Re100_central_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,100,central,RBGS,1000.0,200.0,2.0,2,1.0,3.0,18.29187107,18.50449514,18.604873899999998,1.0,21.41371584,1.15097,0.575487,,,,,
mpi,mpi_case_2,2,case1_N32_Re100_central_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,100,central,RBSOR,1000.0,200.0,2.0,2,1.0,3.0,9.079656839,9.113402843,9.11719203,1.0,10.33861852,1.1339700000000001,0.5669850000000001,,,,,
mpi,mpi_case_2,2,case1_N32_Re100_central_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,100,central,RBGS,1000.0,200.0,4.0,4,1.0,3.0,17.22540879,17.28942545,17.31544018,1.0,21.41371584,1.23668,0.30917100000000003,,,,,
mpi,mpi_case_2,2,case1_N32_Re100_central_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,100,central,RBSOR,1000.0,200.0,4.0,4,1.0,3.0,8.374669552,8.394212802,8.396911144,1.0,10.33861852,1.23124,0.30781,,,,,
mpi,mpi_case_2,2,case1_N32_Re100_central_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,100,central,RBGS,1000.0,200.0,8.0,8,1.0,3.0,15.90243816,15.95340673,15.97475386,1.0,21.41371584,1.34047,0.16755899999999999,,,,,
mpi,mpi_case_2,2,case1_N32_Re100_central_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,100,central,RBSOR,1000.0,200.0,8.0,8,1.0,3.0,7.811175822999999,7.830207188999999,7.837863922,1.0,10.33861852,1.3190600000000001,0.164883,,,,,
mpi,mpi_case_2,2,case1_N32_Re100_central_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,100,central,RBGS,1000.0,200.0,16.0,16,1.0,3.0,15.70784712,15.7258389,15.73407388,1.0,21.41371584,1.3609799999999999,0.08506110000000001,,,,,
mpi,mpi_case_2,2,case1_N32_Re100_central_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,100,central,RBSOR,1000.0,200.0,16.0,16,1.0,3.0,7.6891465189999995,7.71949927,7.734443665,1.0,10.33861852,1.3367,0.0835437,,,,,
mpi,mpi_case_3,3,case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,400,upwind,RBGS,1000.0,200.0,1.0,1,1.0,3.0,175.2252772,181.07761409999998,181.1878479,1.0,181.1878479,1.0,1.0,,,,,
mpi,mpi_case_3,3,case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,400,upwind,RBSOR,1000.0,200.0,1.0,1,1.0,3.0,92.03915048,94.77705654,95.04090643,1.0,95.04090643,1.0,1.0,,,,,
mpi,mpi_case_3,3,case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,400,upwind,RBGS,1000.0,200.0,2.0,2,1.0,3.0,92.57010436,95.48594379,96.04069209,1.0,181.1878479,1.88657,0.9432870000000001,,,,,
mpi,mpi_case_3,3,case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,400,upwind,RBSOR,1000.0,200.0,2.0,2,1.0,3.0,51.15686536,51.37793724,51.46113777,1.0,95.04090643,1.84685,0.923424,,,,,
mpi,mpi_case_3,3,case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,400,upwind,RBGS,1000.0,200.0,4.0,4,1.0,3.0,54.05771136,56.03746144,56.64990497,1.0,181.1878479,3.19838,0.799595,,,,,
mpi,mpi_case_3,3,case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,400,upwind,RBSOR,1000.0,200.0,4.0,4,1.0,3.0,30.08910656,30.31327494,30.41365814,1.0,95.04090643,3.12494,0.781235,,,,,
mpi,mpi_case_3,3,case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,400,upwind,RBGS,1000.0,200.0,8.0,8,1.0,3.0,33.19071484,33.59345873,33.48492742,1.0,181.1878479,5.41103,0.6763779999999999,,,,,
mpi,mpi_case_3,3,case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,400,upwind,RBSOR,1000.0,200.0,8.0,8,1.0,3.0,17.58960581,17.72799738,17.69865489,1.0,95.04090643,5.36995,0.671244,,,,,
mpi,mpi_case_3,3,case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,400,upwind,RBGS,1000.0,200.0,16.0,16,1.0,3.0,22.47261119,22.62529755,22.52788663,1.0,181.1878479,8.042819999999999,0.502677,,,,,
mpi,mpi_case_3,3,case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,400,upwind,RBSOR,1000.0,200.0,16.0,16,1.0,3.0,11.90080976,12.00146302,12.00167799,1.0,95.04090643,7.91897,0.494936,,,,,
mpi,mpi_case_3,3,case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,400,upwind,RBGS,1000.0,200.0,1.0,1,1.0,3.0,17.12240911,17.26715636,17.32227945,1.0,17.32227945,1.0,1.0,,,,,
mpi,mpi_case_3,3,case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,400,upwind,RBSOR,1000.0,200.0,1.0,1,1.0,3.0,8.902230501,8.987114191,9.012247324,1.0,9.012247324,1.0,1.0,,,,,
mpi,mpi_case_3,3,case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,400,upwind,RBGS,1000.0,200.0,2.0,2,1.0,3.0,15.19131184,15.270536100000001,15.26971173,1.0,17.32227945,1.13442,0.56721,,,,,
mpi,mpi_case_3,3,case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,400,upwind,RBSOR,1000.0,200.0,2.0,2,1.0,3.0,7.7760212420000006,7.820935965,7.836448193,1.0,9.012247324,1.15004,0.575021,,,,,
mpi,mpi_case_3,3,case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,400,upwind,RBGS,1000.0,200.0,4.0,4,1.0,3.0,13.96337247,14.0017856,13.97602296,1.0,17.32227945,1.23943,0.309857,,,,,
mpi,mpi_case_3,3,case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,400,upwind,RBSOR,1000.0,200.0,4.0,4,1.0,3.0,7.204075336,7.232312441,7.239397049,1.0,9.012247324,1.24489,0.311222,,,,,
mpi,mpi_case_3,3,case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,400,upwind,RBGS,1000.0,200.0,8.0,8,1.0,3.0,12.98249769,12.98914703,12.98591542,1.0,17.32227945,1.3339299999999998,0.166741,,,,,
mpi,mpi_case_3,3,case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,400,upwind,RBSOR,1000.0,200.0,8.0,8,1.0,3.0,6.7195165160000005,6.72486647,6.725292682999999,1.0,9.012247324,1.34005,0.167507,,,,,
