case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency
case1_N32_Re1000_central_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,1000,central,RBGS,2000,250,1,1,1,3,0.5180573463,0.5195419341,0.5181814656,1,0.5181814656,1,1
case1_N32_Re1000_central_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,1000,central,RBSOR,2000,250,1,1,1,3,0.3396176249,0.3409449148,0.3409692086,1,0.3409692086,1,1
case1_N32_Re1000_central_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,1000,central,RBGS,2000,250,2,1,2,3,0.7964031436,0.8850523196,0.9147109315,1,0.5181814656,0.566498,0.283249
case1_N32_Re1000_central_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,1000,central,RBSOR,2000,250,2,1,2,3,0.5021211691,0.5352921188,0.5116947368,1,0.3409692086,0.666353,0.333176
case1_N32_Re1000_central_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,1000,central,RBGS,2000,250,4,1,4,3,1.034728635,1.115876835,1.146160062,1,0.5181814656,0.452102,0.113026
case1_N32_Re1000_central_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,1000,central,RBSOR,2000,250,4,1,4,3,0.7180415131,0.729924084,0.7332283892,1,0.3409692086,0.465025,0.116256
case1_N32_Re1000_central_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,1000,central,RBGS,2000,250,8,1,8,3,1.974133775,1.985164589,1.987173948,1,0.5181814656,0.260763,0.0325954
case1_N32_Re1000_central_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,1000,central,RBSOR,2000,250,8,1,8,3,1.233909242,1.257801068,1.248634003,1,0.3409692086,0.273074,0.0341342
case1_N32_Re1000_central_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,1000,central,RBGS,2000,250,16,1,16,3,3.444693983,4.095254378,4.050898284,1,0.5181814656,0.127918,0.00799485
case1_N32_Re1000_central_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,1000,central,RBSOR,2000,250,16,1,16,3,2.506450899,2.673529917,2.527114868,1,0.3409692086,0.134924,0.00843277
case1_N32_Re1000_central_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,1000,central,RBGS,2000,250,1,1,1,3,0.6786981858,0.6910396963,0.6876408421,1,0.6876408421,1,1
case1_N32_Re1000_central_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,1000,central,RBSOR,2000,250,1,1,1,3,0.4637822509,0.470187294,0.4686372764,1,0.4686372764,1,1
case1_N32_Re1000_central_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,1000,central,RBGS,2000,250,2,1,2,3,0.8360046893,0.9337925725,0.9814518467,1,0.6876408421,0.700636,0.350318
case1_N32_Re1000_central_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,1000,central,RBSOR,2000,250,2,1,2,3,0.5442537181,0.6159015944,0.6392205283,1,0.4686372764,0.733139,0.366569
case1_N32_Re1000_central_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,1000,central,RBGS,2000,250,4,1,4,3,0.9935443103,1.044689068,1.061127912,1,0.6876408421,0.648028,0.162007
case1_N32_Re1000_central_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,1000,central,RBSOR,2000,250,4,1,4,3,0.6796515808,0.6837590548,0.6855986752,1,0.4686372764,0.683545,0.170886
case1_N32_Re1000_central_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,1000,central,RBGS,2000,250,8,1,8,3,1.749259841,1.806837505,1.828339327,1,0.6876408421,0.376101,0.0470127
case1_N32_Re1000_central_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,1000,central,RBSOR,2000,250,8,1,8,3,1.162647542,1.17379458,1.167800531,1,0.4686372764,0.401299,0.0501624
case1_N32_Re1000_central_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,1000,central,RBGS,2000,250,16,1,16,3,3.251032617,4.079267378,3.671067145,1,0.6876408421,0.187314,0.0117071
case1_N32_Re1000_central_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,1000,central,RBSOR,2000,250,16,1,16,3,2.25242582,2.642830223,2.284683425,1,0.4686372764,0.205121,0.0128201
case1_N32_Re1000_central_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,1000,central,RBGS,2000,250,1,1,1,3,0.5170544349,0.519355646,0.5187955834,1,0.5187955834,1,1
case1_N32_Re1000_central_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,1000,central,RBSOR,2000,250,1,1,1,3,0.3384106718,0.3439292659,0.3385535292,1,0.3385535292,1,1
case1_N32_Re1000_central_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,1000,central,RBGS,2000,250,2,1,2,3,0.7762911059,0.7793015602,0.7806601264,1,0.5187955834,0.66456,0.33228
case1_N32_Re1000_central_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,1000,central,RBSOR,2000,250,2,1,2,3,0.4986587539,0.5339426286,0.5108077861,1,0.3385535292,0.662781,0.33139
case1_N32_Re1000_central_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,1000,central,RBGS,2000,250,4,1,4,3,0.9779123291,1.025455073,1.04782724,1,0.5187955834,0.495116,0.123779
case1_N32_Re1000_central_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,1000,central,RBSOR,2000,250,4,1,4,3,0.655040931,0.663172471,0.666877117,1,0.3385535292,0.50767,0.126918
case1_N32_Re1000_central_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,1000,central,RBGS,2000,250,8,1,8,3,1.727807835,1.795339059,1.826721635,1,0.5187955834,0.284004,0.0355005
case1_N32_Re1000_central_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,1000,central,RBSOR,2000,250,8,1,8,3,1.148160338,1.150007006,1.148654744,1,0.3385535292,0.294739,0.0368424
case1_N32_Re1000_central_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,1000,central,RBGS,2000,250,16,1,16,3,3.213465836,3.502187613,3.586985797,1,0.5187955834,0.144633,0.00903955
case1_N32_Re1000_central_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,1000,central,RBSOR,2000,250,16,1,16,3,2.909302879,3.737476223,3.82983765,1,0.3385535292,0.0883989,0.00552493
